Symbol,Name,Price,"Dopeler
ROE
(Ave.)","Dopeler
P/B","Dopeler
PE","Dopeler
Yield","Dopeler
Book
Value","Dopeler
EPS","Net
Liquidity/Share",Sector,Industry,"Assets
(billions,
SmartMoney)","Assets
(billions,
Yahoo)","Revenue
(billions,
SmartMoney)","Revenue
(billions,
Yahoo)","Assets
Ratio
(dB)","Revenue
Ratio
(dB)","Total
Diff.
(dB)","Dopeler
ROE (Y1)","Dopeler
ROE (Y2)","Dopeler
ROE (Y3)","Dopeler
ROE (Y4)"
CF,"CF Industries Holdings, Inc.",209.28,0.35409001034,0.697471279474,7.3934416206,0.135255007251,300.055365947,34.8257559332,-48.2021933851,Basic Industries,Agricultural Chemicals,9.1704,8.9745,6.0979,6.0979,0.0937801750229,0.0,0.0937801750229,0.394463730442,0.439524457021,0.269950954982,0.312420898913
GIB,"CGI Group, Inc.",23.46,1.57786124795,None,None,None,None,None,-25.2543104807,Consumer Services,Professional Services,10.453442,4.496467,4.772454,4.148781,3.66387903505,0.608212405652,4.2720914407,1.31960408271,1.28598118888,1.55140731795,2.15445240227
CHG,"CH Energy Group, Inc.",65.15,-0.00631246272875,None,None,None,-95.8096043974,-0.655554224043,-89.254062157,Public Utilities,Power Generation,1.852067,1.730112,0.98552,0.98552,0.295824751859,0.0,0.295824751859,-0.00631246272875,None,0.00682626275125,0.00268133341478
CRL,"Charles River Laboratories International, Inc.",38.97,0.107524719726,4.34337646005,20.4625040571,0.0488698742447,8.97228236107,2.86716425393,-19.6993601782,Health Care,Biotechnology: Commercial Physical & Biological Resarch,1.55832,1.55832,1.142647,1.142647,0.0,0.0,0.0,0.0782809312425,0.0311508678238,0.118659053446,0.202008026394
CLDT,Chatham Lodging Trust (REIT),14.39,None,None,None,None,None,None,-16.6518476254,Consumer Services,Real Estate Investment Trusts,0.458706,0.458706,0.073096,0.073096,0.0,0.0,0.0,None,None,None,None
CKP,"Checkpoint Systms, Inc.",8.58,0.179792615559,2.33032779865,13.4832858693,0.0741658976674,3.68188544332,1.40617644963,-10.3798790529,Consumer Durables,Telecommunications Equipment,1.044481,1.044481,0.865343,0.865343,0.0,0.0,0.0,0.142644328698,-0.0267484549527,0.400165901123,0.203108687365
CHE,Chemed Corp.,67.74,0.890030525959,0.768648015951,8.07598971833,0.123823832729,88.1287645246,10.5970143293,-17.8413787683,Health Care,Medical/Nursing Services,0.795905,0.795905,1.35597,1.35597,0.0,0.0,0.0,0.97987244561,0.62432415411,1.06100665543,0.894918848681
CHMT,Chemtura Corp.,19.92,-0.0926767424689,None,None,None,-34.5393330781,-1.79224247067,-16.6169083714,Basic Industries,Major Chemicals,2.855,2.855,3.025,3.025,0.0,0.0,0.0,0.0159014557671,-0.197066666667,-0.0709051724138,-0.118636586562
CHK,Chesapeake Energy Corporation,16.9,0.00465779041705,None,124.667355087,0.00802134607978,-35.355291371,0.455712014387,-39.9124115148,Energy,Oil & Gas Production,41.835,41.835,10.493,11.635,0.0,-0.448667147602,0.448667147602,0.019709670824,0.020298282557,-0.0808161381765,0.0594393464637
CHKR,Chesapeake Granite Wash Trust,18.26,None,None,None,None,None,None,None,Energy,Oil & Gas Production,None,0.483659,None,0.029336,None,None,None,None,None,None,None
CHSP,Chesapeake Lodging Trust,19.14,None,None,None,None,None,None,-10.4774269723,Consumer Services,Real Estate Investment Trusts,0.971138,0.971138,0.172191,0.172191,0.0,0.0,0.0,None,None,None,None
CPK,Chesapeake Utilities Corporation,46.26,0.037576286846,None,38.6941278212,0.0258437147006,-24.0320113254,2.4497002231,-48.5290135564,Public Utilities,Oil & Gas Production,0.709066,0.709066,0.415771,0.418027,0.0,-0.0235013934327,0.0235013934327,0.0524850911642,0.0433169163543,0.0486213871015,0.00588175276402
CVX,Chevron Corporation,104.66,0.151589036205,0.714631312929,7.68842580727,0.13006563698,146.453140391,18.0799476487,-34.3463360967,Energy,Integrated oil Companies,209.474,209.474,236.541,253.706,0.0,-0.304243096554,0.304243096554,0.19765584688,0.135161029912,0.0577504774984,0.21578879053
CBI,Chicago Bridge & Iron Company N.V.,40.59,0.506611268684,2.89512570718,19.24836405,0.0519524670982,14.0201166047,2.87292793101,-14.7091627053,Basic Industries,Engineering & Construction,3.291983,3.291983,4.550542,4.550542,0.0,0.0,0.0,0.826675728918,0.567739771965,0.580644106895,0.0513854669572
CHS,"Chico&#39;s FAS, Inc.",18.66,0.167615899474,1.85505626175,17.7704360154,0.0562732393922,10.0589941043,1.10688845242,-1.00989041988,Consumer Services,Clothing/Shoe/Accessory Stores,1.425152,1.425152,2.19636,2.19636,0.0,0.0,0.0,0.243030601711,0.234697412006,0.187631086711,0.00510449746829
CIM,Chimera Investment Corporation,2.71,None,None,None,None,None,None,-4.26712910528,Consumer Services,Real Estate Investment Trusts,8.0737,8.0737,0.758138,0.587835,0.0,1.10492824616,1.10492824616,None,None,None,None
CO,China Cord Blood Corporation.,2.69,0.464090591396,0.632761791439,5.86685731695,0.170449006338,4.25120485528,0.377728274826,0.473922107019,Finance,Business Services,0.289639,0.28964,0.059482,0.060414,-1.49943112705e-05,-0.0675202859359,0.0675352802471,1.07440995329,0.640257595773,0.137491377938,0.00420343858273
STV,"China Digital TV Holding Co., Ltd.",2.08,8.81589373059,0.179839441957,-0.474387935077,-2.10797941107,11.5658721878,0.905625440515,2.50961778268,Technology,Computer Software: Prepackaged Software,0.321335,0.321338,0.099095,0.099095,-4.05457657545e-05,0.0,4.05457657545e-05,7.45164730224,8.22617297908,4.85533070089,14.7304239401
DL,China Distance Education Holdings Limited,4.89,0.834991482654,1.09193049996,11.2316868317,0.0890338214542,4.47830699862,0.334251362272,1.1357933759,Consumer Services,Other Consumer Services,0.094542,0.093878,0.041557,0.041564,0.0306095668976,-0.000731478538639,0.0313410454363,0.728914089908,0.700118273211,0.266980121414,1.64395344608
CEA,China Eastern Airlines Corporation Ltd.,16.95,None,None,None,None,None,None,None,Transportation,Air Freight/Delivery Services,None,18.229883,None,13.260976,None,None,None,None,None,None,None
CGA,"China Green Agriculture, Inc.",3.36,0.480913139701,0.179244536556,1.3601588977,0.735208218459,18.7453412225,1.78074353918,0.937905830661,Basic Industries,Agricultural Chemicals,0.288031,0.288031,0.217524,0.217524,0.0,0.0,0.0,0.103187015687,1.1108592664,0.430311052283,0.279295224428
CHC,China Hydroelectric Corporation,1.87,-0.0447226322474,None,None,None,-12.8884444393,-0.52693019285,-7.6191425108,Public Utilities,Electric Utilities: Central,0.814907,0.814915,0.057535,0.057544,-4.26347890165e-05,-0.000679298628785,0.000721933417801,-0.0948253578546,0.00538009335984,None,None
LFC,China Life Insurance Company Limited,43.69,None,None,None,None,None,None,None,Finance,Life Insurance,None,251.653,None,58.929,None,None,None,None,None,None,None
MY,China Ming Yang Wind Power Group Limited,1.26,0.0329591137589,None,299.863265917,0.00333485329369,-5.90102366691,0.0247048333091,-6.148072,Energy,Industrial Machinery/Components,1.65989,1.659906,0.855503,0.876361,-4.18622813603e-05,-0.10461505431,0.104656916591,-0.896167303829,-2.81070373457,3.80574837967,None
CHL,China Mobile (Hong Kong) Ltd.,55.92,None,None,None,None,None,None,None,Public Utilities,Telecommunications Equipment,None,151.344,None,83.889,None,None,None,None,None,None,None
NPD,China Nepstar Chain Drugstore Ltd,1.59,0.358794997077,0.595947006293,5.33407473154,0.187473938842,2.66802246376,0.231041519471,0.357607269056,Health Care,Medical/Nursing Services,0.308576,0.308579,0.386399,0.39582,-4.22222438676e-05,-0.104617406726,0.10465962897,0.19851200354,0.24302206381,0.682519380426,0.311126540531
BORN,China New Borun Corporation,1.75,0.153328908374,0.178698398274,3.50506469574,0.285301438577,9.79303685372,1.23835519169,-2.59051506317,Consumer Non-Durables,Beverages (Production/Distribution),0.313431,0.313434,0.416478,0.426632,-4.15682306625e-05,-0.104613618556,0.104655186787,0.153328908374,None,None,None
SNP,China Petroleum & Chemical Corporation,104.79,None,None,None,None,None,None,None,Energy,Integrated oil Companies,None,181.844,None,398.107,None,None,None,None,None,None,None
ZNH,China Southern Airlines Company Limited,22.17,-0.0208061695623,None,None,None,-707.128833655,-19.5024256218,-512.104577438,Transportation,Air Freight/Delivery Services,159.690376,20.561,108.859054,14.362,8.90234510382,8.79649633528,17.6988414391,0.00402356938374,0.0117738587982,-0.0127086389975,-0.0863134674339
CHA,China Telecom Corp Ltd,53.22,None,None,None,None,None,None,None,Public Utilities,Telecommunications Equipment,None,66.59,None,38.932,None,None,None,None,None,None,None
CHU,China Unicom (Hong Kong) Ltd,15.35,-0.00349294827558,None,None,None,-138.822680746,-1.54911381571,-123.331542589,Public Utilities,Telecommunications Equipment,562.97731,72.487,251.891386,33.233,8.90230765487,8.79643768505,17.6987453399,-0.0114736688184,-0.00666140210878,-0.00458901005837,0.00875228788317
XNY,China Xiniya Fashion Limited,1.21,46.3185623157,0.0413102808431,-0.338736001853,-2.95215151188,29.2905295075,2.71605054066,2.13002410097,Consumer Non-Durables,Apparel,0.236942,0.167159,0.183023,0.136463,1.51512285578,1.2749075519,2.79003040767,83.2279279279,46.8805013928,25.9752089136,29.1906110283
CYD,China Yuchai International Limited,15.24,0.212700241201,0.643169831351,8.45960216165,0.11820886856,23.6951412475,5.48893346709,-31.1941934233,Energy,Industrial Machinery/Components,3.042742,3.042742,2.389244,2.453833,0.0,-0.115844986497,0.115844986497,-0.412642425504,0.255426380575,0.903265241844,0.10475176789
ZX,China Zenix Auto International Limited,2.61,0.288089935597,0.27749272671,4.97703874878,0.20092268726,9.40565192805,1.35291745012,-4.12352257314,Capital Goods,Auto Parts:O.E.M.,0.67022,0.670226,0.634959,0.650441,-3.88791027976e-05,-0.104622255097,0.1046611342,0.289959485475,0.41082338793,0.163486933386,None
CMG,"Chipotle Mexican Grill, Inc.",263.75,0.356622879438,2.07025666908,20.7315874788,0.0482355729403,127.399662051,12.7055142791,0.344519260852,Consumer Services,Restaurants,1.489623,1.425308,2.269548,2.269548,0.191676464969,0.0,0.191676464969,0.455799814481,0.352631244821,0.334872601018,0.283187857433
CQB,"Chiquita Brands International, Inc.",7.18,-0.0159157349337,None,None,None,-26.024479028,-0.242902475303,-23.5954542749,Consumer Non-Durables,Farming/Seeds/Milling,1.937959,1.937959,3.131491,3.139296,0.0,-0.0108109880998,0.0108109880998,-0.165321129743,0.0592251542033,0.134444622368,-0.0920115865629
CHH,"Choice Hotels International, Inc.",32.55,1.01916900731,1.43590106826,13.4101049327,0.0745706319988,22.6686926554,2.89765492254,-6.30785657004,Consumer Services,Hotels/Resorts,0.447689,0.447689,0.638793,0.638793,0.0,0.0,0.0,0.978144106996,1.1037458482,0.960184469521,1.03460160454
CBK,Christopher & Banks Corporation,4.53,0.00538332360587,None,184.929049482,0.0054074792619,-0.475918209103,0.028616849082,-0.762086699923,Consumer Services,Clothing/Shoe/Accessory Stores,0.166016,0.234163,0.412796,0.44813,-1.49368327732,-0.356685383505,1.85036866082,-0.199138337743,0.0331774815668,-0.030866763506,0.218360914106
CB,Chubb Corporation (The),76.48,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,50.445,50.865,13.25,13.585,-0.0360092246345,-0.108437644811,0.144446869445,None,None,None,None
CHT,Chunghwa Telecom Co Ltd,32.05,0.010771560167,0.260856616309,2.50528278971,0.399156535984,122.864432014,12.117125899,1.69317302458,Public Utilities,Telecommunications Equipment,442.920282,14.628,217.493067,7.183,14.8114061609,14.8113955113,29.6228016721,-0.00379983004379,0.00784129953832,0.00395882112462,0.0350859500487
CHD,"Church & Dwight Company, Inc.",53.98,0.610966141035,1.59203861266,15.0419354053,0.0664808066953,33.9062128083,3.981365404,-5.9074412317,Basic Industries,Package Goods/Cosmetics,3.1176,3.1176,2.7493,2.7493,0.0,0.0,0.0,0.621520615123,0.614461658293,0.652702484341,0.555179806383
CBR,"Ciber, Inc.",3.05,0.731410339181,0.478509704331,6.35828974774,0.157274996842,6.37395641592,0.912745986274,-2.75350344682,Technology,EDP Services,0.62507,0.62507,0.976926,0.976926,0.0,0.0,0.0,0.636334958417,-0.0601512296468,1.01177202588,1.33768560207
CI,Cigna Corporation,52.09,None,None,None,None,None,None,None,Health Care,Medical Specialities,52.11,51.047,22.024,21.998,0.0895084920671,0.00513000674318,0.0946384988103,None,None,None,None
XEC,Cimarex Energy Co,59.78,0.0393008520487,2.66672509481,17.6340188833,0.0567085703276,22.4170088309,4.89427544528,-26.5257456218,Energy,Oil & Gas Production,5.428577,5.428577,1.757889,1.757889,0.0,0.0,0.0,0.0738935459549,0.0799528643297,-0.0352815111948,0.0386385091049
CBB,Cincinnati Bell Inc,5.29,0.0200566718712,None,61.9353271668,0.0161458741843,-13.9101846146,0.369694111159,-17.6071257262,Public Utilities,Telecommunications Equipment,2.7147,2.7147,1.4624,1.4624,0.0,0.0,0.0,-0.0073769045238,0.00775492035229,0.00982908824899,0.0700195834075
CNK,Cinemark Holdings Inc,26.76,0.0679732854124,None,35.3281183862,0.028306064565,-4.76252219236,1.24456628447,-17.208185037,Consumer Services,Movies/Entertainment,3.522408,3.522408,2.279613,2.279613,0.0,0.0,0.0,0.126662480886,0.0665805162313,0.0255854017908,0.053064742742
CIR,"CIRCOR International, Inc.",35.7,0.0540169102911,None,67.0951286522,0.0149042116781,-8.5154264924,0.77441679415,-16.2595944339,Capital Goods,Metal Fabrications,0.722523,0.722523,0.822349,0.822349,0.0,0.0,0.0,-0.253402196368,0.0544817788647,0.106971564228,0.30801649444
CIT,CIT Group Inc (DEL),36.67,None,None,None,None,None,None,-143.9309556,Finance,Finance: Consumer Services,45.2354,45.2354,4.82,4.8553,0.0,-0.031690310864,0.031690310864,None,None,None,None
BLW,Citigroup Inc.,18.58,None,None,None,None,None,None,None,Finance,Major Banks,None,0.806874,None,0.049319,None,None,None,None,None,None,None
C,Citigroup Inc.,34.22,None,None,None,None,None,None,None,Finance,Major Banks,1873.878,1873.878,None,65.814,0.0,None,None,None,None,None,None
C^E,Citigroup Inc.,25.3,None,None,None,None,None,None,None,Finance,Major Banks,None,None,None,None,None,None,None,None,None,None,None
C^H,Citigroup Inc.,99.718,None,None,None,None,None,None,None,Finance,Major Banks,None,None,None,None,None,None,None,None,None,None,None
C^M,Citigroup Inc.,25.85,None,None,None,None,None,None,None,Finance,Major Banks,None,None,None,None,None,None,None,None,None,None,None
C^N,Citigroup Inc.,27.84,None,None,None,None,None,None,None,Finance,Finance: Consumer Services,None,None,None,None,None,None,None,None,None,None,None
C^Q,Citigroup Inc.,25.06,None,None,None,None,None,None,None,Finance,Major Banks,None,None,None,None,None,None,None,None,None,None,None
C^R,Citigroup Inc.,25.08,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,None,None,None,None,None,None,None,None,None,None,None
C^U,Citigroup Inc.,25.4,None,None,None,None,None,None,None,Finance,Major Banks,None,None,None,None,None,None,None,None,None,None,None
C^V,Citigroup Inc.,25.2,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,None,None,None,None,None,None,None,None,None,None,None
C^W,Citigroup Inc.,25.2495,None,None,None,None,None,None,None,Finance,Major Banks,None,None,None,None,None,None,None,None,None,None,None
CIA,"Citizens, Inc.",10.32,None,None,None,None,None,None,None,Finance,Life Insurance,1.127895,1.09127,0.19449,0.195013,0.143364551988,-0.0116628704036,0.155027422391,None,None,None,None
CYN,City National Corporation,48.88,None,None,None,None,None,None,None,Finance,Major Banks,23.784725,23.666291,None,1.184957,0.0216793416931,None,None,None,None,None,None
CLC,CLARCOR Inc.,45.93,0.284381670316,1.88642208875,17.9468291828,0.055720149215,24.3476792781,2.71584052275,-2.81072594947,Capital Goods,Auto Parts:O.E.M.,1.134933,1.134933,1.126601,1.126601,0.0,0.0,0.0,0.286369858963,0.323384707574,0.23503708272,0.292735032007
CLH,"Clean Harbors, Inc.",56.76,None,None,None,None,None,None,None,Basic Industries,Environmental Services,None,2.085803,None,1.984136,None,None,None,None,None,None,None
CCO,"Clear Channel Outdoor Holdings, Inc.",6.37,0.0430572432031,None,44.3091217815,0.0225687163228,-6.68535900774,0.380521515267,-10.4905741604,Consumer Services,Advertising,7.088185,7.088185,3.003874,3.003874,0.0,0.0,0.0,0.0887326874493,0.0921547763543,0.00807497485437,-0.0167334658455
CLW,Clearwater Paper Corporation,39.65,-0.000679470961031,None,None,None,-44.6621703601,-0.0608575040581,-44.0535953195,Basic Industries,Paper,1.571318,1.571318,1.927973,1.927973,0.0,0.0,0.0,-0.0487579692026,0.0163803697313,0.0993296440983,-0.0696699284711
CNL,Cleco Corporation,40.1,-0.0257998237339,None,None,None,-59.0568518742,-1.74952752723,-41.5615766019,Public Utilities,Electric Utilities: Central,4.050202,4.050202,1.117313,1.117313,0.0,0.0,0.0,0.00411710498011,0.00347467249742,-0.051648486723,-0.0591425856902
CLF,Cliffs Natural Resources Inc.,28.4,0.294356142427,0.144565236632,3.15300343188,0.317157916763,196.451101674,24.543768936,-48.9865876865,Basic Industries,Precious Metals,14.5417,14.5417,5.8029,6.7943,0.0,-0.68499632547,0.68499632547,0.448704652717,0.394766888677,-0.028920556244,0.362873584555
CLX,Clorox Company (The),76.17,0.267284754038,2.84901342908,18.3640592359,0.0544541915899,26.7355707146,5.91033945254,-32.3678238109,Consumer Durables,Specialty Chemicals,4.355,4.355,5.468,5.468,0.0,0.0,0.0,0.199234516354,0.249856321839,0.329917106255,0.290131071704
CLD,Cloud Peak Energy Inc,18.85,0.133669066846,0.566983612673,7.11558958057,0.140536492258,33.2461107846,4.99100637261,-16.6639529415,Energy,Coal Mining,2.319319,2.319319,1.553661,1.553661,0.0,0.0,0.0,0.0671229252164,0.104274933294,0.229609342029,None
CMS,CMS Energy Corporation,24.3,-0.0248286782677,None,None,None,-64.2859964541,-1.45431087755,-49.7428876786,Public Utilities,Power Generation,16.452,16.452,6.501,6.503,0.0,-0.00133587968418,0.00133587968418,-0.00757730207271,-0.0168190127971,-0.0292847701571,-0.0456336280441
CMS^A,CMS Energy Corporation,97.6,None,None,None,None,None,None,None,Public Utilities,Power Generation,None,None,None,None,None,None,None,None,None,None,None
CMS^B,CMS Energy Corporation,96.5,None,None,None,None,None,None,None,Public Utilities,Power Generation,None,None,None,None,None,None,None,None,None,None,None
CNA,CNA Financial Corporation,28.05,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,56.029,55.179,9.115,8.947,0.0663904572561,0.0807923564769,0.147182813733,None,None,None,None
CNW,"CNF, Inc.",27.64,0.0200036858632,None,58.153730023,0.0171958015351,-23.2015371307,1.05581721512,-33.7597092819,Transportation,Trucking Freight/Courier Services,3.100016,3.100016,5.289953,5.289953,0.0,0.0,0.0,0.0444484178118,-0.0258899482021,0.0114286536449,0.050027620198
CNH,CNH Global N.V.,47.41,0.230949945137,None,25.4776538113,0.0392500819505,-29.3446875793,4.95906475975,-78.9353351768,Capital Goods,Construction/Ag Equipment/Trucks,34.093,34.093,19.185,19.185,0.0,0.0,0.0,0.169176565331,0.203446860895,0.417752808989,0.133423545332
CNO,"CNO Financial Group, Inc.",9.17,None,None,None,None,None,None,None,Finance,Accident &Health Insurance,33.3327,33.3327,4.1858,4.1246,0.0,0.0639663621151,0.0639663621151,None,None,None,None
CEO,CNOOC Limited,210.11,None,None,None,None,None,None,None,Energy,Oil & Gas Production,None,61.052,None,38.282,None,None,None,None,None,None,None
